relative_path,source_path,destination_path,source_size,destination_size,source_sha256,destination_sha256,match
prompts/codex_finish_handoff_prompt_v21_v24.txt,/home/sikmindz/Coding/Libraries2/prompts/codex_finish_handoff_prompt_v21_v24.txt,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_finish_handoff_prompt_v21_v24.txt,950,950,3736c14968617b359111be18a94bff60e6958205ce031ca6de376a50f47c3a69,3736c14968617b359111be18a94bff60e6958205ce031ca6de376a50f47c3a69,yes
prompts/codex_finish_handoff_prompt_v25_production.txt,/home/sikmindz/Coding/Libraries2/prompts/codex_finish_handoff_prompt_v25_production.txt,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_finish_handoff_prompt_v25_production.txt,1863,1863,ed26286fa4776508252a76a55c261e5c54a6eacadce9c21b81312e0c77241dd5,ed26286fa4776508252a76a55c261e5c54a6eacadce9c21b81312e0c77241dd5,yes
prompts/codex_finish_hardening_restore_20260322.md,/home/sikmindz/Coding/Libraries2/prompts/codex_finish_hardening_restore_20260322.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_finish_hardening_restore_20260322.md,953,953,d2bf6f750bfcc8f3e5ce88c19c6dbc397fde9b6b894d9f8eb0672bf6ea808c50,d2bf6f750bfcc8f3e5ce88c19c6dbc397fde9b6b894d9f8eb0672bf6ea808c50,yes
prompts/codex_finish_hardening_restore_20260322.txt,/home/sikmindz/Coding/Libraries2/prompts/codex_finish_hardening_restore_20260322.txt,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_finish_hardening_restore_20260322.txt,277,277,316e1f605d8a9c337a27061a55b7224ba9f08d6c5e65cc8d79174534e24fc333,316e1f605d8a9c337a27061a55b7224ba9f08d6c5e65cc8d79174534e24fc333,yes
prompts/codex_finish_operating_prompt_v16_v20.md,/home/sikmindz/Coding/Libraries2/prompts/codex_finish_operating_prompt_v16_v20.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_finish_operating_prompt_v16_v20.md,1838,1838,7901099283965330618c13cf679c54c7b048adf2a6991249b149cfc100235cc8,7901099283965330618c13cf679c54c7b048adf2a6991249b149cfc100235cc8,yes
prompts/codex_finish_operating_prompt_v25_production.md,/home/sikmindz/Coding/Libraries2/prompts/codex_finish_operating_prompt_v25_production.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_finish_operating_prompt_v25_production.md,609,609,b59ca080d14bc7f1eaee4c7cea5529fd410631dfb2d2219e866c8bed9635e4c1,b59ca080d14bc7f1eaee4c7cea5529fd410631dfb2d2219e866c8bed9635e4c1,yes
prompts/codex_master_prompt.md,/home/sikmindz/Coding/Libraries2/prompts/codex_master_prompt.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_master_prompt.md,3262,3262,b544e48d64d5a01d177fe9afcaf9c997b58c673894586518e8e59a4d3bc8c407,b544e48d64d5a01d177fe9afcaf9c997b58c673894586518e8e59a4d3bc8c407,yes
prompts/codex_master_prompt.txt,/home/sikmindz/Coding/Libraries2/prompts/codex_master_prompt.txt,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_master_prompt.txt,3262,3262,b544e48d64d5a01d177fe9afcaf9c997b58c673894586518e8e59a4d3bc8c407,b544e48d64d5a01d177fe9afcaf9c997b58c673894586518e8e59a4d3bc8c407,yes
prompts/codex_short_prompt.md,/home/sikmindz/Coding/Libraries2/prompts/codex_short_prompt.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_short_prompt.md,745,745,b23208bb1a593ad0e2221e9a18dfa5844dd396fbf0daa4a3a7753ca0df912047,b23208bb1a593ad0e2221e9a18dfa5844dd396fbf0daa4a3a7753ca0df912047,yes
prompts/codex_short_prompt.txt,/home/sikmindz/Coding/Libraries2/prompts/codex_short_prompt.txt,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_short_prompt.txt,745,745,b23208bb1a593ad0e2221e9a18dfa5844dd396fbf0daa4a3a7753ca0df912047,b23208bb1a593ad0e2221e9a18dfa5844dd396fbf0daa4a3a7753ca0df912047,yes
prompts/codex_short_prompt_v25_production.txt,/home/sikmindz/Coding/Libraries2/prompts/codex_short_prompt_v25_production.txt,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_short_prompt_v25_production.txt,717,717,18bcba0ff82b8055e2666962bf90c3347202d9696a626a0133d1a3e143a9d560,18bcba0ff82b8055e2666962bf90c3347202d9696a626a0133d1a3e143a9d560,yes
prompts/codex_workstream_01_effect_and_controls.md,/home/sikmindz/Coding/Libraries2/prompts/codex_workstream_01_effect_and_controls.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_workstream_01_effect_and_controls.md,613,613,2d77f198d629fa37b54cfa705f2c924dd3152d05d967d43485418e40121b93ff,2d77f198d629fa37b54cfa705f2c924dd3152d05d967d43485418e40121b93ff,yes
prompts/codex_workstream_02_policy_and_adjudication.md,/home/sikmindz/Coding/Libraries2/prompts/codex_workstream_02_policy_and_adjudication.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_workstream_02_policy_and_adjudication.md,621,621,31d248d3064abd836fd39353012d223ea2a6b1517f190ea9ed6e97b9cfe08cf6,31d248d3064abd836fd39353012d223ea2a6b1517f190ea9ed6e97b9cfe08cf6,yes
prompts/codex_workstream_03_remote_settlement_schemas_ci.md,/home/sikmindz/Coding/Libraries2/prompts/codex_workstream_03_remote_settlement_schemas_ci.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/codex_workstream_03_remote_settlement_schemas_ci.md,705,705,8e082ed7fbc531605d0480722535e5acabd5033bd18e092e280a0423229f7d81,8e082ed7fbc531605d0480722535e5acabd5033bd18e092e280a0423229f7d81,yes
prompts/hostile_finish_hardening_review_20260322.md,/home/sikmindz/Coding/Libraries2/prompts/hostile_finish_hardening_review_20260322.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/prompts/hostile_finish_hardening_review_20260322.md,652,652,b3ecd4d7d8e97e49afc6646f4517efbd5fc02e1e2fe655d8f1cb58d1d3c2ea58,b3ecd4d7d8e97e49afc6646f4517efbd5fc02e1e2fe655d8f1cb58d1d3c2ea58,yes
reference/raw_profile_pack_conflicting_root_docs/00_START_HERE.md,/home/sikmindz/Coding/Libraries2/reference/raw_profile_pack_conflicting_root_docs/00_START_HERE.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference/raw_profile_pack_conflicting_root_docs/00_START_HERE.md,1041,1041,bfbb2f7be61d7385e6a545d092cf04f5208d3c9d1ace9d1d2902f3d2f68b41a7,bfbb2f7be61d7385e6a545d092cf04f5208d3c9d1ace9d1d2902f3d2f68b41a7,yes
reference/raw_profile_pack_conflicting_root_docs/01_EXECUTIVE_SUMMARY.md,/home/sikmindz/Coding/Libraries2/reference/raw_profile_pack_conflicting_root_docs/01_EXECUTIVE_SUMMARY.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference/raw_profile_pack_conflicting_root_docs/01_EXECUTIVE_SUMMARY.md,1601,1601,f3bfaa32a49d1cad32a459189ec3de6ad741bd1f5a97660537d55a1c66699742,f3bfaa32a49d1cad32a459189ec3de6ad741bd1f5a97660537d55a1c66699742,yes
reference/raw_profile_pack_conflicting_root_docs/02_SOURCE_BASIS.md,/home/sikmindz/Coding/Libraries2/reference/raw_profile_pack_conflicting_root_docs/02_SOURCE_BASIS.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference/raw_profile_pack_conflicting_root_docs/02_SOURCE_BASIS.md,1559,1559,6369f661bd7f274303cff4479baf9f625184f1f93499b2d684727c8005971170,6369f661bd7f274303cff4479baf9f625184f1f93499b2d684727c8005971170,yes
reference/raw_profile_pack_conflicting_root_docs/14_REFERENCE_INTERPRETER_AND_CONFORMANCE_PLAN.md,/home/sikmindz/Coding/Libraries2/reference/raw_profile_pack_conflicting_root_docs/14_REFERENCE_INTERPRETER_AND_CONFORMANCE_PLAN.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference/raw_profile_pack_conflicting_root_docs/14_REFERENCE_INTERPRETER_AND_CONFORMANCE_PLAN.md,1297,1297,17113983dc9b65d4092779423fa25647356c34343e6c0c507f1480d8581cb743,17113983dc9b65d4092779423fa25647356c34343e6c0c507f1480d8581cb743,yes
reference/raw_profile_pack_conflicting_root_docs/15_IMPLEMENTATION_PLAYBOOK.md,/home/sikmindz/Coding/Libraries2/reference/raw_profile_pack_conflicting_root_docs/15_IMPLEMENTATION_PLAYBOOK.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference/raw_profile_pack_conflicting_root_docs/15_IMPLEMENTATION_PLAYBOOK.md,537,537,61119d7e5dafd14d7b7de354b9f201afb8ecac854f04cc16eea926248af660bc,61119d7e5dafd14d7b7de354b9f201afb8ecac854f04cc16eea926248af660bc,yes
reference/raw_profile_pack_conflicting_root_docs/16_CODEX_IMPLEMENTATION_PROMPT.md,/home/sikmindz/Coding/Libraries2/reference/raw_profile_pack_conflicting_root_docs/16_CODEX_IMPLEMENTATION_PROMPT.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference/raw_profile_pack_conflicting_root_docs/16_CODEX_IMPLEMENTATION_PROMPT.md,496,496,5b7d5a22bb25fb10045cc52f69c55218ad5f79ced1bc56c5ee87df2cfca8deb3,5b7d5a22bb25fb10045cc52f69c55218ad5f79ced1bc56c5ee87df2cfca8deb3,yes
reference/raw_profile_pack_conflicting_root_docs/17_CLAUDE_IMPLEMENTATION_PROMPT.md,/home/sikmindz/Coding/Libraries2/reference/raw_profile_pack_conflicting_root_docs/17_CLAUDE_IMPLEMENTATION_PROMPT.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference/raw_profile_pack_conflicting_root_docs/17_CLAUDE_IMPLEMENTATION_PROMPT.md,329,329,f5615deefdde9b875e85cb240f0f007ca649150e46e214b1cc3642fb13d72e67,f5615deefdde9b875e85cb240f0f007ca649150e46e214b1cc3642fb13d72e67,yes
reference/raw_profile_pack_conflicting_root_docs/18_HOSTILE_REVIEW_PROMPT.md,/home/sikmindz/Coding/Libraries2/reference/raw_profile_pack_conflicting_root_docs/18_HOSTILE_REVIEW_PROMPT.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference/raw_profile_pack_conflicting_root_docs/18_HOSTILE_REVIEW_PROMPT.md,411,411,3f4207cbe199ec91b6ce43e9eb705f1827b728d9c5a32657a8fc31c951cf633b,3f4207cbe199ec91b6ce43e9eb705f1827b728d9c5a32657a8fc31c951cf633b,yes
reference/raw_profile_pack_conflicting_root_docs/19_APPLY_PLAN.md,/home/sikmindz/Coding/Libraries2/reference/raw_profile_pack_conflicting_root_docs/19_APPLY_PLAN.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference/raw_profile_pack_conflicting_root_docs/19_APPLY_PLAN.md,649,649,f4a1b1dd73f749d06cc7443997b58c5ee7b0c356ea8874465ad981d619600f35,f4a1b1dd73f749d06cc7443997b58c5ee7b0c356ea8874465ad981d619600f35,yes
reference/raw_profile_pack_conflicting_root_docs/PACK_MANIFEST.json,/home/sikmindz/Coding/Libraries2/reference/raw_profile_pack_conflicting_root_docs/PACK_MANIFEST.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference/raw_profile_pack_conflicting_root_docs/PACK_MANIFEST.json,10942,10942,65369060103eb854e032aab8ddf982f70b85c3304b5dcb456acbafa99267d0eb,65369060103eb854e032aab8ddf982f70b85c3304b5dcb456acbafa99267d0eb,yes
reference/raw_profile_pack_conflicting_root_docs/README.md,/home/sikmindz/Coding/Libraries2/reference/raw_profile_pack_conflicting_root_docs/README.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference/raw_profile_pack_conflicting_root_docs/README.md,770,770,ec760189c28d0b2cb4c212fd79b012d85fe74b5f810cfa3cfae9fbd418033371,ec760189c28d0b2cb4c212fd79b012d85fe74b5f810cfa3cfae9fbd418033371,yes
reference/raw_profile_pack_conflicting_root_docs/check_post_v24_profile_pack_truth.sh,/home/sikmindz/Coding/Libraries2/reference/raw_profile_pack_conflicting_root_docs/check_post_v24_profile_pack_truth.sh,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference/raw_profile_pack_conflicting_root_docs/check_post_v24_profile_pack_truth.sh,1805,1805,34f1b68f49f52394c9810885e8cab54a29115dc4e6ee193e5922a5d2cc725ce1,34f1b68f49f52394c9810885e8cab54a29115dc4e6ee193e5922a5d2cc725ce1,yes
reference_stubs/README.md,/home/sikmindz/Coding/Libraries2/reference_stubs/README.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/reference_stubs/README.md,201,201,2c2cfa06bb63bfc315d90dbb3edd334e38bd4b94c405c94fd3be778ecff2e0ea,2c2cfa06bb63bfc315d90dbb3edd334e38bd4b94c405c94fd3be778ecff2e0ea,yes
release/closeout_receipt_v1.json,/home/sikmindz/Coding/Libraries2/release/closeout_receipt_v1.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/release/closeout_receipt_v1.json,9159,9159,59715c76cdf690f9cb4bbb2fa247ffd34cf19733bf29e48c64621373d2ec5d21,59715c76cdf690f9cb4bbb2fa247ffd34cf19733bf29e48c64621373d2ec5d21,yes
remote-oracle-admission/CHANGELOG.md,/home/sikmindz/Coding/Libraries2/remote-oracle-admission/CHANGELOG.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/remote-oracle-admission/CHANGELOG.md,98,98,6687cdbafed080c8bb1e32e7055939aab4e7a79cba8e55c3122d8a2df2622cbb,6687cdbafed080c8bb1e32e7055939aab4e7a79cba8e55c3122d8a2df2622cbb,yes
remote-oracle-admission/Cargo.toml,/home/sikmindz/Coding/Libraries2/remote-oracle-admission/Cargo.toml,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/remote-oracle-admission/Cargo.toml,426,426,3fe78ece45ff2ef21a3967dbbf4940dd6cac957bbd8734f7bccb6f08d56ee865,3fe78ece45ff2ef21a3967dbbf4940dd6cac957bbd8734f7bccb6f08d56ee865,yes
remote-oracle-admission/README.md,/home/sikmindz/Coding/Libraries2/remote-oracle-admission/README.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/remote-oracle-admission/README.md,639,639,1cf65087fe756672ecb5531b4de5185aaddc10cf3018f55e2dd5c92b0eefcd8e,1cf65087fe756672ecb5531b4de5185aaddc10cf3018f55e2dd5c92b0eefcd8e,yes
remote-oracle-admission/src/lib.rs,/home/sikmindz/Coding/Libraries2/remote-oracle-admission/src/lib.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/remote-oracle-admission/src/lib.rs,18919,18919,dcb02c59141e57bc55ee96a97c093b4c5275efb4b9d1dc25eb833e348bc0dade,dcb02c59141e57bc55ee96a97c093b4c5275efb4b9d1dc25eb833e348bc0dade,yes
remote-oracle-admission/tests/v25_local_constitution_refs.rs,/home/sikmindz/Coding/Libraries2/remote-oracle-admission/tests/v25_local_constitution_refs.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/remote-oracle-admission/tests/v25_local_constitution_refs.rs,3928,3928,51655c2284ea0bfd9ce4a2251a04c5ea5463dd02d63e4b4b407d18a555de3b5e,51655c2284ea0bfd9ce4a2251a04c5ea5463dd02d63e4b4b407d18a555de3b5e,yes
remote-oracle-admission/tests/validation_tests.rs,/home/sikmindz/Coding/Libraries2/remote-oracle-admission/tests/validation_tests.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/remote-oracle-admission/tests/validation_tests.rs,3874,3874,f0b6a4ba9b19786e1c66870fae9061ea8600a97bed24a1bcb4e40cfd99b633c0,f0b6a4ba9b19786e1c66870fae9061ea8600a97bed24a1bcb4e40cfd99b633c0,yes
repo_overlay/03_NO_V25_RATIONALE_AND_PROFILE_LAYER_RULE.md,/home/sikmindz/Coding/Libraries2/repo_overlay/03_NO_V25_RATIONALE_AND_PROFILE_LAYER_RULE.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/03_NO_V25_RATIONALE_AND_PROFILE_LAYER_RULE.md,1698,1698,f9e5a34b65302081d3cfff7f9f7eaac55bc9c8743f8b24978e67fe3153d0573d,f9e5a34b65302081d3cfff7f9f7eaac55bc9c8743f8b24978e67fe3153d0573d,yes
repo_overlay/04_PROFILE_SUITE_OVERVIEW.md,/home/sikmindz/Coding/Libraries2/repo_overlay/04_PROFILE_SUITE_OVERVIEW.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/04_PROFILE_SUITE_OVERVIEW.md,1569,1569,209eb91f86e189effcb96a8f1941e96b2179ac7aef01efee2fa249b2761cdf15,209eb91f86e189effcb96a8f1941e96b2179ac7aef01efee2fa249b2761cdf15,yes
repo_overlay/05_PROFILE_IMPLEMENTATION_SEQUENCE.md,/home/sikmindz/Coding/Libraries2/repo_overlay/05_PROFILE_IMPLEMENTATION_SEQUENCE.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/05_PROFILE_IMPLEMENTATION_SEQUENCE.md,979,979,fd2dcf5e178bb8960d1efe5611a7b3d6d3db6de58e17aea5f2a26b9cd9ea94af,fd2dcf5e178bb8960d1efe5611a7b3d6d3db6de58e17aea5f2a26b9cd9ea94af,yes
repo_overlay/06_PROFILE_MASTER_ISSUE_MATRIX.json,/home/sikmindz/Coding/Libraries2/repo_overlay/06_PROFILE_MASTER_ISSUE_MATRIX.json,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/06_PROFILE_MASTER_ISSUE_MATRIX.json,9193,9193,b8005feb405c4298f020909334102eb3a794f8c2a733b5e5623304f3ebe16e4b,b8005feb405c4298f020909334102eb3a794f8c2a733b5e5623304f3ebe16e4b,yes
repo_overlay/06_PROFILE_MASTER_ISSUE_MATRIX.md,/home/sikmindz/Coding/Libraries2/repo_overlay/06_PROFILE_MASTER_ISSUE_MATRIX.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/06_PROFILE_MASTER_ISSUE_MATRIX.md,5554,5554,d205ddbfbbf461fc5505eb92e9ce1b7deb344af82b03225efe4bc03e7372f24b,d205ddbfbbf461fc5505eb92e9ce1b7deb344af82b03225efe4bc03e7372f24b,yes
repo_overlay/07_SCHEMA_REGISTRY_AND_COMPATIBILITY_PLAN.md,/home/sikmindz/Coding/Libraries2/repo_overlay/07_SCHEMA_REGISTRY_AND_COMPATIBILITY_PLAN.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/07_SCHEMA_REGISTRY_AND_COMPATIBILITY_PLAN.md,5004,5004,ef37c3d24a692addcdc9215be82184d5791d3d4ace1584b4bba649d6952c763a,ef37c3d24a692addcdc9215be82184d5791d3d4ace1584b4bba649d6952c763a,yes
repo_overlay/08_CRATE_BOUNDARY_AND_OWNERSHIP_MAP.md,/home/sikmindz/Coding/Libraries2/repo_overlay/08_CRATE_BOUNDARY_AND_OWNERSHIP_MAP.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/08_CRATE_BOUNDARY_AND_OWNERSHIP_MAP.md,2034,2034,ebcdaa2e5e2aa763805643a332553f9843e5914e4b37d9696402da86de495e1f,ebcdaa2e5e2aa763805643a332553f9843e5914e4b37d9696402da86de495e1f,yes
repo_overlay/09_EXACT_FILE_TOUCH_MAP.md,/home/sikmindz/Coding/Libraries2/repo_overlay/09_EXACT_FILE_TOUCH_MAP.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/09_EXACT_FILE_TOUCH_MAP.md,1939,1939,9f39fa8f24af24c7a0c62c12bcd51cc226abafb5a92fc55837a9382e3b5621b5,9f39fa8f24af24c7a0c62c12bcd51cc226abafb5a92fc55837a9382e3b5621b5,yes
repo_overlay/10_RELEASE_BAR_AND_ACCEPTANCE.md,/home/sikmindz/Coding/Libraries2/repo_overlay/10_RELEASE_BAR_AND_ACCEPTANCE.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/10_RELEASE_BAR_AND_ACCEPTANCE.md,1488,1488,8c23d09686a6a4e7e7336865994796787cd683b2ad73b186bc041df5b84d8e70,8c23d09686a6a4e7e7336865994796787cd683b2ad73b186bc041df5b84d8e70,yes
repo_overlay/11_PER_CRATE_APPLY_PLAN.md,/home/sikmindz/Coding/Libraries2/repo_overlay/11_PER_CRATE_APPLY_PLAN.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/11_PER_CRATE_APPLY_PLAN.md,1309,1309,1785f3d8fc298208c68b6054e0a65d390bb5ef4cf2384f2807c735b50fd44aa4,1785f3d8fc298208c68b6054e0a65d390bb5ef4cf2384f2807c735b50fd44aa4,yes
repo_overlay/12_RISK_REGISTER.md,/home/sikmindz/Coding/Libraries2/repo_overlay/12_RISK_REGISTER.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/12_RISK_REGISTER.md,1296,1296,d402b1eccb7657b6ce44323ceedb440153ba7f2e9da5e3f94869ce6d47c5bafb,d402b1eccb7657b6ce44323ceedb440153ba7f2e9da5e3f94869ce6d47c5bafb,yes
repo_overlay/13_FILE_CREATION_BACKLOG.md,/home/sikmindz/Coding/Libraries2/repo_overlay/13_FILE_CREATION_BACKLOG.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/13_FILE_CREATION_BACKLOG.md,1207,1207,1404fb961e7eed068dc59faa9658fc4fb0a23796ddde61c28e7e8aa4c763251b,1404fb961e7eed068dc59faa9658fc4fb0a23796ddde61c28e7e8aa4c763251b,yes
repo_overlay/20_CURRENT_CODE_SNAPSHOT_NOTES_20260315.md,/home/sikmindz/Coding/Libraries2/repo_overlay/20_CURRENT_CODE_SNAPSHOT_NOTES_20260315.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/20_CURRENT_CODE_SNAPSHOT_NOTES_20260315.md,1072,1072,e7f09e1f51b11730759404893e849f1d29a9e55666e1ce2ae94292284d54164d,e7f09e1f51b11730759404893e849f1d29a9e55666e1ce2ae94292284d54164d,yes
repo_overlay/20_TERMINAL_DESIGN_POSITION.md,/home/sikmindz/Coding/Libraries2/repo_overlay/20_TERMINAL_DESIGN_POSITION.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/20_TERMINAL_DESIGN_POSITION.md,2078,2078,a5345899d3984bc9c18c80ea2f485082e958b2a928a2902717d63c6313bb4a79,a5345899d3984bc9c18c80ea2f485082e958b2a928a2902717d63c6313bb4a79,yes
repo_overlay/21_PROFILE_BACKLOG_AFTER_V24.md,/home/sikmindz/Coding/Libraries2/repo_overlay/21_PROFILE_BACKLOG_AFTER_V24.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/21_PROFILE_BACKLOG_AFTER_V24.md,1046,1046,1ce63aef0e28fcd16b36c895fb38c77352524936dd6db14d2ac436123baf7d28,1ce63aef0e28fcd16b36c895fb38c77352524936dd6db14d2ac436123baf7d28,yes
repo_overlay/22_PROFILE_COMPLETION_EXECUTION_LANE.md,/home/sikmindz/Coding/Libraries2/repo_overlay/22_PROFILE_COMPLETION_EXECUTION_LANE.md,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/22_PROFILE_COMPLETION_EXECUTION_LANE.md,1355,1355,cec82ba9166aa7ff58a682062d56d457101c5ea870405f086d7cd817b14ff50a,cec82ba9166aa7ff58a682062d56d457101c5ea870405f086d7cd817b14ff50a,yes
repo_overlay/CARGO_WORKSPACE_MEMBERS_POST_V24_PROFILES.snippet.toml,/home/sikmindz/Coding/Libraries2/repo_overlay/CARGO_WORKSPACE_MEMBERS_POST_V24_PROFILES.snippet.toml,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/CARGO_WORKSPACE_MEMBERS_POST_V24_PROFILES.snippet.toml,152,152,e916558a0384801233ca1f32723a9b43f1ba6d5a88dc88cab59da667dfe7803b,e916558a0384801233ca1f32723a9b43f1ba6d5a88dc88cab59da667dfe7803b,yes
repo_overlay/assurance-runtime/src/lib.rs,/home/sikmindz/Coding/Libraries2/repo_overlay/assurance-runtime/src/lib.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/assurance-runtime/src/lib.rs,308,308,5d9df68f93b23cf34e1202f3a5aa29da7560a5afb2c5cd09e42cef6237be6ba7,5d9df68f93b23cf34e1202f3a5aa29da7560a5afb2c5cd09e42cef6237be6ba7,yes
repo_overlay/attestation-exchange/Cargo.toml,/home/sikmindz/Coding/Libraries2/repo_overlay/attestation-exchange/Cargo.toml,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/attestation-exchange/Cargo.toml,413,413,78be4ab47f0e0895f843e6e31519a572959232bfc3dbece1857f4c7eb11c3787,78be4ab47f0e0895f843e6e31519a572959232bfc3dbece1857f4c7eb11c3787,yes
repo_overlay/attestation-exchange/src/lib.rs,/home/sikmindz/Coding/Libraries2/repo_overlay/attestation-exchange/src/lib.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/attestation-exchange/src/lib.rs,2566,2566,3a377c91f93b7f872bf5276131d942e20951a28d452db5fe71263d3fe94efd66,3a377c91f93b7f872bf5276131d942e20951a28d452db5fe71263d3fe94efd66,yes
repo_overlay/authority-delegation/src/lib.rs,/home/sikmindz/Coding/Libraries2/repo_overlay/authority-delegation/src/lib.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/authority-delegation/src/lib.rs,229,229,dc6e31921878b34ea7694a1d6dcdb9edfa085ef2fd26a845e6232fb23e245636,dc6e31921878b34ea7694a1d6dcdb9edfa085ef2fd26a845e6232fb23e245636,yes
repo_overlay/continuity-runtime/src/lib.rs,/home/sikmindz/Coding/Libraries2/repo_overlay/continuity-runtime/src/lib.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/continuity-runtime/src/lib.rs,245,245,89b2f29aeb3e46ffba86ab90ca1f386d9992c881b8c91e760a5e89b4cf897cdf,89b2f29aeb3e46ffba86ab90ca1f386d9992c881b8c91e760a5e89b4cf897cdf,yes
repo_overlay/contract-schema-gen/src/lib.rs,/home/sikmindz/Coding/Libraries2/repo_overlay/contract-schema-gen/src/lib.rs,/home/sikmindz/Coding/Libraries/_salvage_from_libraries2/Libraries2/repo_overlay/contract-schema-gen/src/lib.rs,32086,32086,217aece7b93c77171aa2de18c5cb715475a069001cae18c74de5186b41a062c5,217aece7b93c77171aa2de18c5cb715475a069001cae18c74de5186b41a062c5,yes
